out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
2,141,3,53,1645,243,87,67,2,1,58,37,66,727744,37,52,3,50,1703,267,72,80,2,1,58,37,87,5,46,1732,319,80,83,2,1,58
5,142,2,40,1660,254,78,53,2,1,58,37,63,727744,37,66,3,53,1645,243,87,67,2,1,58,37,52,3,50,1703,267,72,80,2,1,58
1,143,5,33,1597,259,77,48,2,1,58,37,62,727744,37,63,2,40,1660,254,78,53,2,1,58,37,66,3,53,1645,243,87,67,2,1,58
1,144,1,31,1559,233,59,42,2,1,59,37,35,727744,37,62,5,33,1597,259,77,48,2,1,58,37,63,2,40,1660,254,78,53,2,1,58
0,120,0,11,449,147,31,25,4,1,48,38,9,100098,38,3,2,17,431,133,37,18,4,2,44,38,11,0,13,436,156,46,21,4,1,44
1,121,0,18,355,126,30,22,4,1,48,38,11,100098,38,9,0,11,449,147,31,25,4,1,48,38,3,2,17,431,133,37,18,4,2,44
2,122,1,10,398,107,36,18,4,1,48,38,8,100098,38,11,0,18,355,126,30,22,4,1,48,38,9,0,11,449,147,31,25,4,1,48
2,123,2,17,444,121,34,31,4,1,48,38,7,100098,38,8,1,10,398,107,36,18,4,1,48,38,11,0,18,355,126,30,22,4,1,48
4,124,2,19,433,127,27,34,2,1,48,38,6,100098,38,7,2,17,444,121,34,31,4,1,48,38,8,1,10,398,107,36,18,4,1,48
0,125,4,18,387,84,30,33,2,1,48,38,7,100098,38,6,2,19,433,127,27,34,2,1,48,38,7,2,17,444,121,34,31,4,1,48
0,126,0,24,411,123,31,22,2,1,53,38,14,100098,38,7,4,18,387,84,30,33,2,1,48,38,6,2,19,433,127,27,34,2,1,48
0,127,0,17,421,113,24,15,2,1,53,38,7,100098,38,14,0,24,411,123,31,22,2,1,53,38,7,4,18,387,84,30,33,2,1,48
1,128,0,18,413,119,33,11,2,1,53,38,10,100098,38,7,0,17,421,113,24,15,2,1,53,38,14,0,24,411,123,31,22,2,1,53
0,129,1,24,442,108,29,26,2,1,53,38,7,100098,38,10,0,18,413,119,33,11,2,1,53,38,7,0,17,421,113,24,15,2,1,53
0,130,0,12,436,107,29,27,2,1,53,38,6,100098,38,7,1,24,442,108,29,26,2,1,53,38,10,0,18,413,119,33,11,2,1,53
0,131,0,14,369,94,29,14,2,1,53,38,9,100098,38,6,0,12,436,107,29,27,2,1,53,38,7,1,24,442,108,29,26,2,1,53
0,132,0,13,363,124,28,20,2,1,53,38,2,100098,38,9,0,14,369,94,29,14,2,1,53,38,6,0,12,436,107,29,27,2,1,53
0,133,0,9,392,77,38,20,2,1,53,38,3,100098,38,2,0,13,363,124,28,20,2,1,53,38,9,0,14,369,94,29,14,2,1,53
1,134,0,12,406,92,16,20,2,1,53,38,3,100098,38,3,0,9,392,77,38,20,2,1,53,38,2,0,13,363,124,28,20,2,1,53
1,135,1,8,476,83,24,14,2,1,53,38,6,100098,38,3,0,12,406,92,16,20,2,1,53,38,3,0,9,392,77,38,20,2,1,53
0,136,1,14,416,106,36,21,2,1,53,38,8,100098,38,6,1,8,476,83,24,14,2,1,53,38,3,0,12,406,92,16,20,2,1,53
3,137,0,12,400,101,25,25,2,1,58,38,5,100098,38,8,1,14,416,106,36,21,2,1,53,38,6,1,8,476,83,24,14,2,1,53
1,138,3,9,368,78,26,14,2,1,58,38,7,100098,38,5,0,12,400,101,25,25,2,1,58,38,8,1,14,416,106,36,21,2,1,53
0,139,1,9,349,64,26,12,2,1,58,38,6,100098,38,7,3,9,368,78,26,14,2,1,58,38,5,0,12,400,101,25,25,2,1,58
0,140,0,5,347,99,28,14,2,1,58,38,1,100098,38,6,1,9,349,64,26,12,2,1,58,38,7,3,9,368,78,26,14,2,1,58
0,141,0,4,386,77,51,9,2,1,58,38,4,100098,38,1,0,5,347,99,28,14,2,1,58,38,6,1,9,349,64,26,12,2,1,58
1,142,0,3,408,96,19,8,2,1,58,38,3,100098,38,4,0,4,386,77,51,9,2,1,58,38,1,0,5,347,99,28,14,2,1,58
3,143,1,1,327,56,34,13,2,1,58,38,4,100098,38,3,0,3,408,96,19,8,2,1,58,38,4,0,4,386,77,51,9,2,1,58
1,144,3,4,291,76,24,18,2,1,59,38,6,100098,38,4,1,1,327,56,34,13,2,1,58,38,3,0,3,408,96,19,8,2,1,58
2,120,1,5,180,29,10,2,4,1,48,39,10,67313,39,9,3,2,83,19,3,7,4,2,44,39,15,1,5,110,17,5,1,4,1,44
1,121,2,2,146,17,10,2,4,1,48,39,13,67313,39,10,1,5,180,29,10,2,4,1,48,39,9,3,2,83,19,3,7,4,2,44
0,122,1,5,140,4,8,6,4,1,48,39,16,67313,39,13,2,2,146,17,10,2,4,1,48,39,10,1,5,180,29,10,2,4,1,48
1,123,0,9,135,23,0,2,4,1,48,39,11,67313,39,16,1,5,140,4,8,6,4,1,48,39,13,2,2,146,17,10,2,4,1,48
0,124,1,2,161,28,8,3,2,1,48,39,7,67313,39,11,0,9,135,23,0,2,4,1,48,39,16,1,5,140,4,8,6,4,1,48
1,125,0,3,140,21,3,2,2,1,48,39,8,67313,39,7,1,2,161,28,8,3,2,1,48,39,11,0,9,135,23,0,2,4,1,48
0,126,1,2,202,20,6,4,2,1,53,39,4,67313,39,8,0,3,140,21,3,2,2,1,48,39,7,1,2,161,28,8,3,2,1,48
0,127,0,0,158,11,1,3,2,1,53,39,9,67313,39,4,1,2,202,20,6,4,2,1,53,39,8,0,3,140,21,3,2,2,1,48
1,128,0,1,138,33,3,0,2,1,53,39,4,67313,39,9,0,0,158,11,1,3,2,1,53,39,4,1,2,202,20,6,4,2,1,53
0,129,1,3,166,21,7,3,2,1,53,39,6,67313,39,4,0,1,138,33,3,0,2,1,53,39,9,0,0,158,11,1,3,2,1,53
1,130,0,1,149,12,4,3,2,1,53,39,3,67313,39,6,1,3,166,21,7,3,2,1,53,39,4,0,1,138,33,3,0,2,1,53
4,131,1,2,137,7,2,2,2,1,53,39,3,67313,39,3,0,1,149,12,4,3,2,1,53,39,6,1,3,166,21,7,3,2,1,53
2,132,4,4,198,15,11,1,2,1,53,39,13,67313,39,3,1,2,137,7,2,2,2,1,53,39,3,0,1,149,12,4,3,2,1,53
0,133,2,1,101,23,1,1,2,1,53,39,9,67313,39,13,4,4,198,15,11,1,2,1,53,39,3,1,2,137,7,2,2,2,1,53
1,134,0,1,85,13,4,0,2,1,53,39,1,67313,39,9,2,1,101,23,1,1,2,1,53,39,13,4,4,198,15,11,1,2,1,53
2,135,1,0,95,11,2,1,2,1,53,39,6,67313,39,1,0,1,85,13,4,0,2,1,53,39,9,2,1,101,23,1,1,2,1,53
0,136,2,1,108,18,2,2,2,1,53,39,11,67313,39,6,1,0,95,11,2,1,2,1,53,39,1,0,1,85,13,4,0,2,1,53
0,137,0,1,82,4,5,0,2,1,58,39,5,67313,39,11,2,1,108,18,2,2,2,1,53,39,6,1,0,95,11,2,1,2,1,53
2,138,0,1,70,5,1,2,2,1,58,39,7,67313,39,5,0,1,82,4,5,0,2,1,58,39,11,2,1,108,18,2,2,2,1,53
0,139,2,0,90,11,2,3,2,1,58,39,10,67313,39,7,0,1,70,5,1,2,2,1,58,39,5,0,1,82,4,5,0,2,1,58
0,140,0,0,161,9,0,6,2,1,58,39,3,67313,39,10,2,0,90,11,2,3,2,1,58,39,7,0,1,70,5,1,2,2,1,58
0,141,0,5,78,11,4,2,2,1,58,39,3,67313,39,3,0,0,161,9,0,6,2,1,58,39,10,2,0,90,11,2,3,2,1,58
0,142,0,1,50,6,2,3,2,1,58,39,2,67313,39,3,0,5,78,11,4,2,2,1,58,39,3,0,0,161,9,0,6,2,1,58
1,143,0,0,84,3,0,2,2,1,58,39,3,67313,39,2,0,1,50,6,2,3,2,1,58,39,3,0,5,78,11,4,2,2,1,58
1,144,1,0,100,15,6,0,2,1,59,39,13,67313,39,3,0,0,84,3,0,2,2,1,58,39,2,0,1,50,6,2,3,2,1,58
0,120,0,4,324,28,8,11,4,1,48,40,8,41500,40,9,1,5,307,36,17,5,4,2,44,40,2,0,8,338,53,16,6,4,1,44
3,121,0,9,321,43,18,3,4,1,48,40,5,41500,40,8,0,4,324,28,8,11,4,1,48,40,9,1,5,307,36,17,5,4,2,44
0,122,3,21,312,40,9,6,4,1,48,40,7,41500,40,5,0,9,321,43,18,3,4,1,48,40,8,0,4,324,28,8,11,4,1,48
2,123,0,10,320,64,15,14,4,1,48,40,10,41500,40,7,3,21,312,40,9,6,4,1,48,40,5,0,9,321,43,18,3,4,1,48
1,124,2,12,318,53,11,3,2,1,48,40,17,41500,40,10,0,10,320,64,15,14,4,1,48,40,7,3,21,312,40,9,6,4,1,48
0,125,1,5,287,81,11,4,2,1,48,40,6,41500,40,17,2,12,318,53,11,3,2,1,48,40,10,0,10,320,64,15,14,4,1,48
0,126,0,9,318,34,12,3,2,1,53,40,4,41500,40,6,1,5,287,81,11,4,2,1,48,40,17,2,12,318,53,11,3,2,1,48
2,127,0,7,313,65,18,4,2,1,53,40,7,41500,40,4,0,9,318,34,12,3,2,1,53,40,6,1,5,287,81,11,4,2,1,48
0,128,2,8,306,42,7,2,2,1,53,40,9,41500,40,7,0,7,313,65,18,4,2,1,53,40,4,0,9,318,34,12,3,2,1,53
1,129,0,5,283,46,16,9,2,1,53,40,2,41500,40,9,2,8,306,42,7,2,2,1,53,40,7,0,7,313,65,18,4,2,1,53
0,130,1,7,322,35,16,4,2,1,53,40,5,41500,40,2,0,5,283,46,16,9,2,1,53,40,9,2,8,306,42,7,2,2,1,53
0,131,0,2,281,40,4,6,2,1,53,40,2,41500,40,5,1,7,322,35,16,4,2,1,53,40,2,0,5,283,46,16,9,2,1,53
0,132,0,7,303,34,7,4,2,1,53,40,9,41500,40,2,0,2,281,40,4,6,2,1,53,40,5,1,7,322,35,16,4,2,1,53
4,133,0,5,269,35,22,10,2,1,53,40,2,41500,40,9,0,7,303,34,7,4,2,1,53,40,2,0,2,281,40,4,6,2,1,53
1,134,4,6,305,19,10,9,2,1,53,40,17,41500,40,2,0,5,269,35,22,10,2,1,53,40,9,0,7,303,34,7,4,2,1,53
0,135,1,5,277,36,12,6,2,1,53,40,10,41500,40,17,4,6,305,19,10,9,2,1,53,40,2,0,5,269,35,22,10,2,1,53
0,136,0,3,239,41,14,3,2,1,53,40,4,41500,40,10,1,5,277,36,12,6,2,1,53,40,17,4,6,305,19,10,9,2,1,53
0,137,0,1,240,36,6,1,2,1,58,40,5,41500,40,4,0,3,239,41,14,3,2,1,53,40,10,1,5,277,36,12,6,2,1,53
0,138,0,3,224,30,7,1,2,1,58,40,3,41500,40,5,0,1,240,36,6,1,2,1,58,40,4,0,3,239,41,14,3,2,1,53
1,139,0,4,258,39,7,3,2,1,58,40,2,41500,40,3,0,3,224,30,7,1,2,1,58,40,5,0,1,240,36,6,1,2,1,58
0,140,1,3,207,24,7,5,2,1,58,40,3,41500,40,2,0,4,258,39,7,3,2,1,58,40,3,0,3,224,30,7,1,2,1,58
0,141,0,1,192,19,2,1,2,1,58,40,3,41500,40,3,1,3,207,24,7,5,2,1,58,40,2,0,4,258,39,7,3,2,1,58
0,142,0,1,278,47,17,2,2,1,58,40,0,41500,40,3,0,1,192,19,2,1,2,1,58,40,3,1,3,207,24,7,5,2,1,58
0,143,0,3,215,18,3,0,2,1,58,40,2,41500,40,0,0,1,278,47,17,2,2,1,58,40,3,0,1,192,19,2,1,2,1,58
0,144,0,0,260,25,7,7,2,1,59,40,0,41500,40,2,0,3,215,18,3,0,2,1,58,40,0,0,1,278,47,17,2,2,1,58
0,120,1,9,321,58,13,7,4,1,48,41,18,55859,41,8,0,6,360,63,16,8,4,2,44,41,14,2,7,349,71,14,4,4,1,44
0,121,0,5,322,65,24,11,4,1,48,41,8,55859,41,18,1,9,321,58,13,7,4,1,48,41,8,0,6,360,63,16,8,4,2,44
0,122,0,9,311,50,19,7,4,1,48,41,9,55859,41,8,0,5,322,65,24,11,4,1,48,41,18,1,9,321,58,13,7,4,1,48
1,123,0,8,331,39,14,2,4,1,48,41,5,55859,41,9,0,9,311,50,19,7,4,1,48,41,8,0,5,322,65,24,11,4,1,48
1,124,1,8,329,38,11,11,2,1,48,41,8,55859,41,5,0,8,331,39,14,2,4,1,48,41,9,0,9,311,50,19,7,4,1,48
1,125,1,10,387,53,6,6,2,1,48,41,6,55859,41,8,1,8,329,38,11,11,2,1,48,41,5,0,8,331,39,14,2,4,1,48
1,126,1,16,368,41,12,12,2,1,53,41,7,55859,41,6,1,10,387,53,6,6,2,1,48,41,8,1,8,329,38,11,11,2,1,48
0,127,1,19,351,61,9,4,2,1,53,41,9,55859,41,7,1,16,368,41,12,12,2,1,53,41,6,1,10,387,53,6,6,2,1,48
0,128,0,10,323,48,5,5,2,1,53,41,0,55859,41,9,1,19,351,61,9,4,2,1,53,41,7,1,16,368,41,12,12,2,1,53
1,129,0,13,346,48,8,4,2,1,53,41,3,55859,41,0,0,10,323,48,5,5,2,1,53,41,9,1,19,351,61,9,4,2,1,53
1,130,1,10,239,25,6,1,2,1,53,41,4,55859,41,3,0,13,346,48,8,4,2,1,53,41,0,0,10,323,48,5,5,2,1,53
0,131,1,7,314,31,8,6,2,1,53,41,7,55859,41,4,1,10,239,25,6,1,2,1,53,41,3,0,13,346,48,8,4,2,1,53
0,132,0,9,294,44,15,11,2,1,53,41,4,55859,41,7,1,7,314,31,8,6,2,1,53,41,4,1,10,239,25,6,1,2,1,53
2,133,0,5,377,42,8,13,2,1,53,41,7,55859,41,4,0,9,294,44,15,11,2,1,53,41,7,1,7,314,31,8,6,2,1,53
1,134,2,8,324,51,9,14,2,1,53,41,10,55859,41,7,0,5,377,42,8,13,2,1,53,41,4,0,9,294,44,15,11,2,1,53
0,135,1,4,337,45,9,9,2,1,53,41,8,55859,41,10,2,8,324,51,9,14,2,1,53,41,7,0,5,377,42,8,13,2,1,53
0,136,0,7,328,36,8,4,2,1,53,41,2,55859,41,8,1,4,337,45,9,9,2,1,53,41,10,2,8,324,51,9,14,2,1,53
0,137,0,11,313,47,14,10,2,1,58,41,4,55859,41,2,0,7,328,36,8,4,2,1,53,41,8,1,4,337,45,9,9,2,1,53
0,138,0,9,259,35,15,4,2,1,58,41,4,55859,41,4,0,11,313,47,14,10,2,1,58,41,2,0,7,328,36,8,4,2,1,53
0,139,0,5,273,35,10,13,2,1,58,41,1,55859,41,4,0,9,259,35,15,4,2,1,58,41,4,0,11,313,47,14,10,2,1,58
0,140,0,7,261,48,10,7,2,1,58,41,3,55859,41,1,0,5,273,35,10,13,2,1,58,41,4,0,9,259,35,15,4,2,1,58
2,141,0,3,260,43,10,4,2,1,58,41,1,55859,41,3,0,7,261,48,10,7,2,1,58,41,1,0,5,273,35,10,13,2,1,58
0,142,2,3,269,40,4,3,2,1,58,41,5,55859,41,1,0,3,260,43,10,4,2,1,58,41,3,0,7,261,48,10,7,2,1,58
1,143,0,4,300,51,8,1,2,1,58,41,3,55859,41,5,2,3,269,40,4,3,2,1,58,41,1,0,3,260,43,10,4,2,1,58
1,144,1,4,221,37,10,3,2,1,59,41,6,55859,41,3,0,4,300,51,8,1,2,1,58,41,5,2,3,269,40,4,3,2,1,58
3,120,3,35,1539,578,130,85,4,1,48,42,91,448449,42,91,3,31,1547,490,150,69,4,2,44,42,101,3,30,1533,506,146,86,4,1,44
4,121,3,31,1628,500,132,77,4,1,48,42,101,448449,42,91,3,35,1539,578,130,85,4,1,48,42,91,3,31,1547,490,150,69,4,2,44
2,122,4,39,1544,406,149,88,4,1,48,42,108,448449,42,101,3,31,1628,500,132,77,4,1,48,42,91,3,35,1539,578,130,85,4,1,48
1,123,2,38,1548,494,124,68,4,1,48,42,100,448449,42,108,4,39,1544,406,149,88,4,1,48,42,101,3,31,1628,500,132,77,4,1,48
3,124,1,31,1525,458,139,76,2,1,48,42,88,448449,42,100,2,38,1548,494,124,68,4,1,48,42,108,4,39,1544,406,149,88,4,1,48
6,125,3,48,1495,426,131,74,2,1,48,42,106,448449,42,88,1,31,1525,458,139,76,2,1,48,42,100,2,38,1548,494,124,68,4,1,48
3,126,6,30,1534,450,100,76,2,1,53,42,101,448449,42,106,3,48,1495,426,131,74,2,1,48,42,88,1,31,1525,458,139,76,2,1,48
5,127,3,53,1476,443,112,83,2,1,53,42,82,448449,42,101,6,30,1534,450,100,76,2,1,53,42,106,3,48,1495,426,131,74,2,1,48
4,128,5,45,1529,378,123,73,2,1,53,42,108,448449,42,82,3,53,1476,443,112,83,2,1,53,42,101,6,30,1534,450,100,76,2,1,53
1,129,4,33,1564,393,84,69,2,1,53,42,93,448449,42,108,5,45,1529,378,123,73,2,1,53,42,82,3,53,1476,443,112,83,2,1,53
3,130,1,38,1539,380,101,46,2,1,53,42,106,448449,42,93,4,33,1564,393,84,69,2,1,53,42,108,5,45,1529,378,123,73,2,1,53
1,131,3,47,1520,430,88,60,2,1,53,42,87,448449,42,106,1,38,1539,380,101,46,2,1,53,42,93,4,33,1564,393,84,69,2,1,53
3,132,1,46,1599,440,95,57,2,1,53,42,86,448449,42,87,3,47,1520,430,88,60,2,1,53,42,106,1,38,1539,380,101,46,2,1,53
2,133,3,24,1589,413,82,64,2,1,53,42,77,448449,42,86,1,46,1599,440,95,57,2,1,53,42,87,3,47,1520,430,88,60,2,1,53
0,134,2,36,1559,430,76,65,2,1,53,42,77,448449,42,77,3,24,1589,413,82,64,2,1,53,42,86,1,46,1599,440,95,57,2,1,53
0,135,0,40,1500,375,82,61,2,1,53,42,60,448449,42,77,2,36,1559,430,76,65,2,1,53,42,77,3,24,1589,413,82,64,2,1,53
0,136,0,23,1582,351,72,73,2,1,53,42,56,448449,42,60,0,40,1500,375,82,61,2,1,53,42,77,2,36,1559,430,76,65,2,1,53
4,137,0,17,1540,314,80,59,2,1,58,42,62,448449,42,56,0,23,1582,351,72,73,2,1,53,42,60,0,40,1500,375,82,61,2,1,53
4,138,4,20,1532,289,109,62,2,1,58,42,50,448449,42,62,0,17,1540,314,80,59,2,1,58,42,56,0,23,1582,351,72,73,2,1,53
2,139,4,14,1588,361,72,43,2,1,58,42,48,448449,42,50,4,20,1532,289,109,62,2,1,58,42,62,0,17,1540,314,80,59,2,1,58
2,140,2,11,1432,331,102,82,2,1,58,42,51,448449,42,48,4,14,1588,361,72,43,2,1,58,42,50,4,20,1532,289,109,62,2,1,58
1,141,2,21,1530,320,62,55,2,1,58,42,57,448449,42,51,2,11,1432,331,102,82,2,1,58,42,48,4,14,1588,361,72,43,2,1,58
3,142,1,15,1503,361,68,54,2,1,58,42,60,448449,42,57,2,21,1530,320,62,55,2,1,58,42,51,2,11,1432,331,102,82,2,1,58
3,143,3,9,1506,249,80,57,2,1,58,42,44,448449,42,60,1,15,1503,361,68,54,2,1,58,42,57,2,21,1530,320,62,55,2,1,58
4,144,3,11,1476,296,70,93,2,1,59,42,48,448449,42,44,3,9,1506,249,80,57,2,1,58,42,60,1,15,1503,361,68,54,2,1,58
1,120,0,3,174,7,3,0,4,1,48,43,0,51128,43,2,0,0,186,6,7,1,4,2,44,43,2,0,0,155,6,5,4,4,1,44
0,121,1,0,162,12,2,2,4,1,48,43,6,51128,43,0,0,3,174,7,3,0,4,1,48,43,2,0,0,186,6,7,1,4,2,44
2,122,0,3,179,7,5,3,4,1,48,43,3,51128,43,6,1,0,162,12,2,2,4,1,48,43,0,0,3,174,7,3,0,4,1,48
1,123,2,1,158,11,0,5,4,1,48,43,3,51128,43,3,0,3,179,7,5,3,4,1,48,43,6,1,0,162,12,2,2,4,1,48
0,124,1,4,150,4,6,1,2,1,48,43,3,51128,43,3,2,1,158,11,0,5,4,1,48,43,3,0,3,179,7,5,3,4,1,48
2,125,0,1,178,6,2,4,2,1,48,43,0,51128,43,3,1,4,150,4,6,1,2,1,48,43,3,2,1,158,11,0,5,4,1,48
0,126,2,1,146,8,1,3,2,1,53,43,6,51128,43,0,0,1,178,6,2,4,2,1,48,43,3,1,4,150,4,6,1,2,1,48
0,127,0,2,184,7,3,1,2,1,53,43,2,51128,43,6,2,1,146,8,1,3,2,1,53,43,0,0,1,178,6,2,4,2,1,48
0,128,0,2,216,5,1,0,2,1,53,43,0,51128,43,2,0,2,184,7,3,1,2,1,53,43,6,2,1,146,8,1,3,2,1,53
0,129,0,0,178,17,2,3,2,1,53,43,2,51128,43,0,0,2,216,5,1,0,2,1,53,43,2,0,2,184,7,3,1,2,1,53
1,130,0,2,207,8,1,1,2,1,53,43,0,51128,43,2,0,0,178,17,2,3,2,1,53,43,0,0,2,216,5,1,0,2,1,53
1,131,1,3,137,13,1,1,2,1,53,43,4,51128,43,0,0,2,207,8,1,1,2,1,53,43,2,0,0,178,17,2,3,2,1,53
0,132,1,1,137,0,1,0,2,1,53,43,4,51128,43,4,1,3,137,13,1,1,2,1,53,43,0,0,2,207,8,1,1,2,1,53
0,133,0,0,124,7,4,0,2,1,53,43,0,51128,43,4,1,1,137,0,1,0,2,1,53,43,4,1,3,137,13,1,1,2,1,53
0,134,0,1,129,3,0,0,2,1,53,43,1,51128,43,0,0,0,124,7,4,0,2,1,53,43,4,1,1,137,0,1,0,2,1,53
0,135,0,0,148,4,3,7,2,1,53,43,3,51128,43,1,0,1,129,3,0,0,2,1,53,43,0,0,0,124,7,4,0,2,1,53
0,136,0,5,174,10,2,1,2,1,53,43,0,51128,43,3,0,0,148,4,3,7,2,1,53,43,1,0,1,129,3,0,0,2,1,53
0,137,0,1,108,8,1,0,2,1,58,43,2,51128,43,0,0,5,174,10,2,1,2,1,53,43,3,0,0,148,4,3,7,2,1,53
0,138,0,0,113,4,0,0,2,1,58,43,2,51128,43,2,0,1,108,8,1,0,2,1,58,43,0,0,5,174,10,2,1,2,1,53
0,139,0,0,161,12,4,0,2,1,58,43,0,51128,43,2,0,0,113,4,0,0,2,1,58,43,2,0,1,108,8,1,0,2,1,58
0,140,0,1,114,12,1,0,2,1,58,43,0,51128,43,0,0,0,161,12,4,0,2,1,58,43,2,0,0,113,4,0,0,2,1,58
0,141,0,0,137,1,2,2,2,1,58,43,0,51128,43,0,0,1,114,12,1,0,2,1,58,43,0,0,0,161,12,4,0,2,1,58
0,142,0,2,151,12,1,0,2,1,58,43,0,51128,43,0,0,0,137,1,2,2,2,1,58,43,0,0,1,114,12,1,0,2,1,58
0,143,0,1,115,6,0,1,2,1,58,43,1,51128,43,0,0,2,151,12,1,0,2,1,58,43,0,0,0,137,1,2,2,2,1,58
0,144,0,2,92,7,2,1,2,1,59,43,0,51128,43,1,0,1,115,6,0,1,2,1,58,43,0,0,2,151,12,1,0,2,1,58
1,120,0,1,75,4,1,3,4,1,48,44,0,37599,44,2,1,1,130,17,0,3,4,2,44,44,0,0,2,93,14,4,10,4,1,44
2,121,1,0,94,9,6,9,4,1,48,44,2,37599,44,0,0,1,75,4,1,3,4,1,48,44,2,1,1,130,17,0,3,4,2,44
0,122,2,1,121,3,3,1,4,1,48,44,3,37599,44,2,1,0,94,9,6,9,4,1,48,44,0,0,1,75,4,1,3,4,1,48
0,123,0,4,162,4,1,1,4,1,48,44,1,37599,44,3,2,1,121,3,3,1,4,1,48,44,2,1,0,94,9,6,9,4,1,48
0,124,0,1,112,18,4,1,2,1,48,44,2,37599,44,1,0,4,162,4,1,1,4,1,48,44,3,2,1,121,3,3,1,4,1,48
0,125,0,2,95,15,8,5,2,1,48,44,1,37599,44,2,0,1,112,18,4,1,2,1,48,44,1,0,4,162,4,1,1,4,1,48
0,126,0,2,124,11,2,5,2,1,53,44,0,37599,44,1,0,2,95,15,8,5,2,1,48,44,2,0,1,112,18,4,1,2,1,48
0,127,0,0,118,18,7,2,2,1,53,44,0,37599,44,0,0,2,124,11,2,5,2,1,53,44,1,0,2,95,15,8,5,2,1,48
1,128,0,0,134,9,1,0,2,1,53,44,1,37599,44,0,0,0,118,18,7,2,2,1,53,44,0,0,2,124,11,2,5,2,1,53
1,129,1,2,81,9,7,1,2,1,53,44,1,37599,44,1,0,0,134,9,1,0,2,1,53,44,0,0,0,118,18,7,2,2,1,53
0,130,1,1,74,2,1,0,2,1,53,44,1,37599,44,1,1,2,81,9,7,1,2,1,53,44,1,0,0,134,9,1,0,2,1,53
0,131,0,3,116,8,2,2,2,1,53,44,0,37599,44,1,1,1,74,2,1,0,2,1,53,44,1,1,2,81,9,7,1,2,1,53
0,132,0,1,81,4,0,4,2,1,53,44,1,37599,44,0,0,3,116,8,2,2,2,1,53,44,1,1,1,74,2,1,0,2,1,53
0,133,0,2,102,6,2,6,2,1,53,44,1,37599,44,1,0,1,81,4,0,4,2,1,53,44,0,0,3,116,8,2,2,2,1,53
0,134,0,0,118,10,0,0,2,1,53,44,1,37599,44,1,0,2,102,6,2,6,2,1,53,44,1,0,1,81,4,0,4,2,1,53
0,135,0,0,129,11,4,3,2,1,53,44,0,37599,44,1,0,0,118,10,0,0,2,1,53,44,1,0,2,102,6,2,6,2,1,53
0,136,0,1,72,1,4,0,2,1,53,44,0,37599,44,0,0,0,129,11,4,3,2,1,53,44,1,0,0,118,10,0,0,2,1,53
0,137,0,0,52,0,0,0,2,1,58,44,0,37599,44,0,0,1,72,1,4,0,2,1,53,44,0,0,0,129,11,4,3,2,1,53
0,138,0,0,90,7,0,2,2,1,58,44,0,37599,44,0,0,0,52,0,0,0,2,1,58,44,0,0,1,72,1,4,0,2,1,53
0,139,0,1,19,1,0,0,2,1,58,44,0,37599,44,0,0,0,90,7,0,2,2,1,58,44,0,0,0,52,0,0,0,2,1,58
0,140,0,1,19,1,0,0,2,1,58,44,0,37599,44,0,0,1,19,1,0,0,2,1,58,44,0,0,0,90,7,0,2,2,1,58
0,141,0,2,35,3,2,0,2,1,58,44,0,37599,44,0,0,1,19,1,0,0,2,1,58,44,0,0,1,19,1,0,0,2,1,58
0,142,0,1,49,3,1,0,2,1,58,44,0,37599,44,0,0,2,35,3,2,0,2,1,58,44,0,0,1,19,1,0,0,2,1,58
0,143,0,1,99,7,0,2,2,1,58,44,0,37599,44,0,0,1,49,3,1,0,2,1,58,44,0,0,2,35,3,2,0,2,1,58
0,144,0,0,59,1,0,0,2,1,59,44,0,37599,44,0,0,1,99,7,0,2,2,1,58,44,0,0,1,49,3,1,0,2,1,58
0,120,0,6,195,11,8,2,4,1,48,45,8,18094,45,8,0,4,170,12,2,1,4,2,44,45,9,1,10,197,6,4,2,4,1,44
0,121,0,6,188,14,2,1,4,1,48,45,1,18094,45,8,0,6,195,11,8,2,4,1,48,45,8,0,4,170,12,2,1,4,2,44
1,122,0,3,189,11,2,0,4,1,48,45,4,18094,45,1,0,6,188,14,2,1,4,1,48,45,8,0,6,195,11,8,2,4,1,48
0,123,1,6,188,10,2,2,4,1,48,45,9,18094,45,4,0,3,189,11,2,0,4,1,48,45,1,0,6,188,14,2,1,4,1,48
0,124,0,3,150,9,4,1,2,1,48,45,6,18094,45,9,1,6,188,10,2,2,4,1,48,45,4,0,3,189,11,2,0,4,1,48
3,125,0,4,175,12,2,1,2,1,48,45,9,18094,45,6,0,3,150,9,4,1,2,1,48,45,9,1,6,188,10,2,2,4,1,48
0,126,3,4,153,5,5,2,2,1,53,45,8,18094,45,9,0,4,175,12,2,1,2,1,48,45,6,0,3,150,9,4,1,2,1,48
