out,in_time,in_gap_0,in_ordersAsDest_0,in_weather_0,in_temperature_0,in_pm25_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_weather_1,in_temperature_1,in_pm25_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_weather_2,in_temperature_2,in_pm25_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
0,19,6,5,2,1,106,473,87,12,10,22,11,173885,22,10,6,5,2,0,106,551,78,20,11,22,18,10,7,2,1,108,519,110,30,10
2,20,0,6,2,1,106,531,82,23,11,22,5,173885,22,11,6,5,2,1,106,473,87,12,10,22,10,6,5,2,0,106,551,78,20,11
7,21,2,1,2,1,106,451,81,18,4,22,7,173885,22,5,0,6,2,1,106,531,82,23,11,22,11,6,5,2,1,106,473,87,12,10
5,22,7,1,2,1,106,441,73,17,11,22,10,173885,22,7,2,1,2,1,106,451,81,18,4,22,5,0,6,2,1,106,531,82,23,11
4,23,5,3,2,1,106,362,69,9,6,22,9,173885,22,10,7,1,2,1,106,441,73,17,11,22,7,2,1,2,1,106,451,81,18,4
0,24,4,0,2,1,107,337,46,21,8,22,8,173885,22,9,5,3,2,1,106,362,69,9,6,22,10,7,1,2,1,106,441,73,17,11
0,25,0,4,2,1,107,432,54,9,11,22,4,173885,22,8,4,0,2,1,107,337,46,21,8,22,9,5,3,2,1,106,362,69,9,6
3,26,0,0,2,1,107,384,45,7,1,22,3,173885,22,4,0,4,2,1,107,432,54,9,11,22,8,4,0,2,1,107,337,46,21,8
2,27,3,4,2,1,107,449,59,13,3,22,4,173885,22,3,0,0,2,1,107,384,45,7,1,22,4,0,4,2,1,107,432,54,9,11
0,28,2,1,2,1,107,353,38,26,5,22,2,173885,22,4,3,4,2,1,107,449,59,13,3,22,3,0,0,2,1,107,384,45,7,1
3,29,0,1,2,1,107,296,69,16,10,22,1,173885,22,2,2,1,2,1,107,353,38,26,5,22,4,3,4,2,1,107,449,59,13,3
0,30,3,2,2,1,107,357,61,13,8,22,7,173885,22,1,0,1,2,1,107,296,69,16,10,22,2,2,1,2,1,107,353,38,26,5
0,31,0,1,2,1,112,372,58,18,4,22,0,173885,22,7,3,2,2,1,107,357,61,13,8,22,1,0,1,2,1,107,296,69,16,10
7,32,0,2,2,1,112,294,41,21,11,22,5,173885,22,0,0,1,2,1,112,372,58,18,4,22,7,3,2,2,1,107,357,61,13,8
2,33,7,1,2,1,112,339,61,12,4,22,8,173885,22,5,0,2,2,1,112,294,41,21,11,22,0,0,1,2,1,112,372,58,18,4
1,34,2,0,2,1,112,383,59,15,9,22,5,173885,22,8,7,1,2,1,112,339,61,12,4,22,5,0,2,2,1,112,294,41,21,11
0,35,1,2,2,1,112,408,66,7,9,22,1,173885,22,5,2,0,2,1,112,383,59,15,9,22,8,7,1,2,1,112,339,61,12,4
0,36,0,2,2,1,110,383,61,26,9,22,1,173885,22,1,1,2,2,1,112,408,66,7,9,22,5,2,0,2,1,112,383,59,15,9
0,37,0,4,2,1,110,374,55,18,5,22,1,173885,22,1,0,2,2,1,110,383,61,26,9,22,1,1,2,2,1,112,408,66,7,9
1,38,0,5,2,1,110,421,48,17,3,22,1,173885,22,1,0,4,2,1,110,374,55,18,5,22,1,0,2,2,1,110,383,61,26,9
2,39,1,1,2,1,110,389,40,8,2,22,2,173885,22,1,0,5,2,1,110,421,48,17,3,22,1,0,4,2,1,110,374,55,18,5
0,40,2,3,2,1,110,444,49,15,9,22,5,173885,22,2,1,1,2,1,110,389,40,8,2,22,1,0,5,2,1,110,421,48,17,3
9,41,0,14,2,1,110,485,73,28,14,22,13,173885,22,5,2,3,2,1,110,444,49,15,9,22,2,1,1,2,1,110,389,40,8,2
7,42,9,14,2,1,106,537,102,18,22,22,16,173885,22,13,0,14,2,1,110,485,73,28,14,22,5,2,3,2,1,110,444,49,15,9
2,43,7,17,2,1,106,678,104,28,14,22,16,173885,22,16,9,14,2,1,106,537,102,18,22,22,13,0,14,2,1,110,485,73,28,14
7,44,2,48,1,1,106,615,73,27,16,22,12,173885,22,16,7,17,2,1,106,678,104,28,14,22,16,9,14,2,1,106,537,102,18,22
12,45,7,43,1,1,106,652,139,33,20,22,27,173885,22,12,2,48,1,1,106,615,73,27,16,22,16,7,17,2,1,106,678,104,28,14
10,46,12,79,1,1,106,756,151,32,17,22,39,173885,22,27,7,43,1,1,106,652,139,33,20,22,12,2,48,1,1,106,615,73,27,16
7,47,10,77,1,1,106,761,191,47,30,22,42,173885,22,39,12,79,1,1,106,756,151,32,17,22,27,7,43,1,1,106,652,139,33,20
8,48,7,62,1,1,94,737,191,65,28,22,59,173885,22,42,10,77,1,1,106,761,191,47,30,22,39,12,79,1,1,106,756,151,32,17
6,49,8,74,1,1,94,768,206,47,25,22,53,173885,22,59,7,62,1,1,94,737,191,65,28,22,42,10,77,1,1,106,761,191,47,30
10,5,16,73,2,1,100,2975,423,125,130,23,107,1711045,23,113,14,76,2,1,102,2879,384,131,136,23,134,16,73,2,1,102,2968,443,125,161
8,6,10,57,2,1,100,2851,455,171,115,23,110,1711045,23,107,16,73,2,1,100,2975,423,125,130,23,113,14,76,2,1,102,2879,384,131,136
21,7,8,60,2,1,108,2898,429,127,102,23,110,1711045,23,110,10,57,2,1,100,2851,455,171,115,23,107,16,73,2,1,100,2975,423,125,130
18,8,21,57,2,1,108,2809,377,109,128,23,107,1711045,23,110,8,60,2,1,108,2898,429,127,102,23,110,10,57,2,1,100,2851,455,171,115
7,9,18,45,2,1,108,2756,431,142,139,23,86,1711045,23,107,21,57,2,1,108,2809,377,109,128,23,110,8,60,2,1,108,2898,429,127,102
10,10,7,51,2,0,108,2874,365,108,124,23,87,1711045,23,86,18,45,2,1,108,2756,431,142,139,23,107,21,57,2,1,108,2809,377,109,128
9,11,10,56,2,0,108,2790,369,153,97,23,90,1711045,23,87,7,51,2,0,108,2874,365,108,124,23,86,18,45,2,1,108,2756,431,142,139
8,12,9,46,2,0,108,2814,352,112,122,23,72,1711045,23,90,10,56,2,0,108,2790,369,153,97,23,87,7,51,2,0,108,2874,365,108,124
13,13,8,45,2,0,108,2791,395,90,98,23,76,1711045,23,72,9,46,2,0,108,2814,352,112,122,23,90,10,56,2,0,108,2790,369,153,97
6,14,13,48,2,0,108,2727,351,87,97,23,85,1711045,23,76,8,45,2,0,108,2791,395,90,98,23,72,9,46,2,0,108,2814,352,112,122
11,15,6,40,2,0,108,2727,358,118,86,23,63,1711045,23,85,13,48,2,0,108,2727,351,87,97,23,76,8,45,2,0,108,2791,395,90,98
3,16,11,41,2,0,108,2681,348,96,106,23,64,1711045,23,63,6,40,2,0,108,2727,358,118,86,23,85,13,48,2,0,108,2727,351,87,97
6,17,3,33,2,1,108,2666,321,92,115,23,60,1711045,23,64,11,41,2,0,108,2681,348,96,106,23,63,6,40,2,0,108,2727,358,118,86
8,18,6,31,2,0,106,2702,336,84,78,23,47,1711045,23,60,3,33,2,1,108,2666,321,92,115,23,64,11,41,2,0,108,2681,348,96,106
10,19,8,27,2,1,106,2683,283,110,89,23,55,1711045,23,47,6,31,2,0,106,2702,336,84,78,23,60,3,33,2,1,108,2666,321,92,115
8,20,10,27,2,1,106,2602,252,102,100,23,55,1711045,23,55,8,27,2,1,106,2683,283,110,89,23,47,6,31,2,0,106,2702,336,84,78
6,21,8,35,2,1,106,2524,311,106,88,23,43,1711045,23,55,10,27,2,1,106,2602,252,102,100,23,55,8,27,2,1,106,2683,283,110,89
1,22,6,16,2,1,106,2566,270,96,79,23,42,1711045,23,43,8,35,2,1,106,2524,311,106,88,23,55,10,27,2,1,106,2602,252,102,100
3,23,1,19,2,1,106,2497,275,113,114,23,22,1711045,23,42,6,16,2,1,106,2566,270,96,79,23,43,8,35,2,1,106,2524,311,106,88
1,24,3,30,2,1,107,2510,271,78,62,23,23,1711045,23,22,1,19,2,1,106,2497,275,113,114,23,42,6,16,2,1,106,2566,270,96,79
4,25,1,12,2,1,107,2445,243,87,64,23,34,1711045,23,23,3,30,2,1,107,2510,271,78,62,23,22,1,19,2,1,106,2497,275,113,114
5,26,4,19,2,1,107,2529,263,102,98,23,30,1711045,23,34,1,12,2,1,107,2445,243,87,64,23,23,3,30,2,1,107,2510,271,78,62
7,27,5,25,2,1,107,2496,273,98,83,23,24,1711045,23,30,4,19,2,1,107,2529,263,102,98,23,34,1,12,2,1,107,2445,243,87,64
8,28,7,22,2,1,107,2339,285,64,100,23,30,1711045,23,24,5,25,2,1,107,2496,273,98,83,23,30,4,19,2,1,107,2529,263,102,98
6,29,8,8,2,1,107,2399,265,102,82,23,39,1711045,23,30,7,22,2,1,107,2339,285,64,100,23,24,5,25,2,1,107,2496,273,98,83
6,30,6,10,2,1,107,2376,233,120,101,23,27,1711045,23,39,8,8,2,1,107,2399,265,102,82,23,30,7,22,2,1,107,2339,285,64,100
3,31,6,6,2,1,112,2477,277,85,80,23,19,1711045,23,27,6,10,2,1,107,2376,233,120,101,23,39,8,8,2,1,107,2399,265,102,82
4,32,3,9,2,1,112,2473,224,85,72,23,18,1711045,23,19,6,6,2,1,112,2477,277,85,80,23,27,6,10,2,1,107,2376,233,120,101
12,33,4,9,2,1,112,2419,211,117,87,23,21,1711045,23,18,3,9,2,1,112,2473,224,85,72,23,19,6,6,2,1,112,2477,277,85,80
10,34,12,5,2,1,112,2478,260,97,66,23,35,1711045,23,21,4,9,2,1,112,2419,211,117,87,23,18,3,9,2,1,112,2473,224,85,72
11,35,10,2,2,1,112,2393,260,78,63,23,28,1711045,23,35,12,5,2,1,112,2478,260,97,66,23,21,4,9,2,1,112,2419,211,117,87
7,36,11,9,2,1,110,2545,216,61,50,23,23,1711045,23,28,10,2,2,1,112,2393,260,78,63,23,35,12,5,2,1,112,2478,260,97,66
19,37,7,6,2,1,110,2302,215,89,77,23,23,1711045,23,23,11,9,2,1,110,2545,216,61,50,23,28,10,2,2,1,112,2393,260,78,63
31,38,19,15,2,1,110,2426,253,87,77,23,39,1711045,23,23,7,6,2,1,110,2302,215,89,77,23,23,11,9,2,1,110,2545,216,61,50
26,39,31,15,2,1,110,2462,327,102,97,23,55,1711045,23,39,19,15,2,1,110,2426,253,87,77,23,23,7,6,2,1,110,2302,215,89,77
3,40,26,10,2,1,110,2620,257,59,116,23,41,1711045,23,55,31,15,2,1,110,2462,327,102,97,23,39,19,15,2,1,110,2426,253,87,77
4,41,3,36,2,1,110,2518,320,96,101,23,116,1711045,23,41,26,10,2,1,110,2620,257,59,116,23,55,31,15,2,1,110,2462,327,102,97
7,42,4,60,2,1,106,2561,421,143,153,23,126,1711045,23,116,3,36,2,1,110,2518,320,96,101,23,41,26,10,2,1,110,2620,257,59,116
6,43,7,85,2,1,106,2718,537,186,146,23,166,1711045,23,126,4,60,2,1,106,2561,421,143,153,23,116,3,36,2,1,110,2518,320,96,101
19,44,6,113,1,1,106,2694,615,174,128,23,249,1711045,23,166,7,85,2,1,106,2718,537,186,146,23,126,4,60,2,1,106,2561,421,143,153
132,45,19,153,1,1,106,2660,675,213,151,23,312,1711045,23,249,6,113,1,1,106,2694,615,174,128,23,166,7,85,2,1,106,2718,537,186,146
353,46,132,204,1,1,106,2703,700,237,110,23,435,1711045,23,312,19,153,1,1,106,2660,675,213,151,23,249,6,113,1,1,106,2694,615,174,128
496,47,353,278,1,1,106,2648,853,261,152,23,672,1711045,23,435,132,204,1,1,106,2703,700,237,110,23,312,19,153,1,1,106,2660,675,213,151
522,48,496,285,1,1,94,2417,915,326,196,23,770,1711045,23,672,353,278,1,1,106,2648,853,261,152,23,435,132,204,1,1,106,2703,700,237,110
465,49,522,258,1,1,94,2448,881,395,189,23,781,1711045,23,770,496,285,1,1,94,2417,915,326,196,23,672,353,278,1,1,106,2648,853,261,152
0,5,1,11,2,1,100,950,197,69,43,24,26,460899,24,25,0,23,2,1,102,984,181,42,57,24,24,3,27,2,1,102,949,156,60,49
2,6,0,12,2,1,100,954,162,47,43,24,13,460899,24,26,1,11,2,1,100,950,197,69,43,24,25,0,23,2,1,102,984,181,42,57
2,7,2,20,2,1,108,898,175,51,48,24,21,460899,24,13,0,12,2,1,100,954,162,47,43,24,26,1,11,2,1,100,950,197,69,43
2,8,2,14,2,1,108,915,119,46,54,24,23,460899,24,21,2,20,2,1,108,898,175,51,48,24,13,0,12,2,1,100,954,162,47,43
0,9,2,16,2,1,108,925,146,49,9,24,21,460899,24,23,2,14,2,1,108,915,119,46,54,24,21,2,20,2,1,108,898,175,51,48
0,10,0,17,2,0,108,908,148,36,26,24,13,460899,24,21,2,16,2,1,108,925,146,49,9,24,23,2,14,2,1,108,915,119,46,54
4,11,0,15,2,0,108,872,139,38,40,24,12,460899,24,13,0,17,2,0,108,908,148,36,26,24,21,2,16,2,1,108,925,146,49,9
1,12,4,10,2,0,108,865,108,26,33,24,20,460899,24,12,0,15,2,0,108,872,139,38,40,24,13,0,17,2,0,108,908,148,36,26
0,13,1,5,2,0,108,843,127,33,28,24,7,460899,24,20,4,10,2,0,108,865,108,26,33,24,12,0,15,2,0,108,872,139,38,40
5,14,0,10,2,0,108,798,114,21,23,24,13,460899,24,7,1,5,2,0,108,843,127,33,28,24,20,4,10,2,0,108,865,108,26,33
2,15,5,11,2,0,108,786,120,55,24,24,23,460899,24,13,0,10,2,0,108,798,114,21,23,24,7,1,5,2,0,108,843,127,33,28
1,16,2,11,2,0,108,734,91,22,26,24,10,460899,24,23,5,11,2,0,108,786,120,55,24,24,13,0,10,2,0,108,798,114,21,23
0,17,1,10,2,1,108,778,105,31,26,24,7,460899,24,10,2,11,2,0,108,734,91,22,26,24,23,5,11,2,0,108,786,120,55,24
5,18,0,2,2,0,106,745,105,28,20,24,7,460899,24,7,1,10,2,1,108,778,105,31,26,24,10,2,11,2,0,108,734,91,22,26
4,19,5,8,2,1,106,729,98,38,31,24,12,460899,24,7,0,2,2,0,106,745,105,28,20,24,7,1,10,2,1,108,778,105,31,26
7,20,4,3,2,1,106,658,93,29,19,24,17,460899,24,12,5,8,2,1,106,729,98,38,31,24,7,0,2,2,0,106,745,105,28,20
0,21,7,9,2,1,106,701,100,40,17,24,17,460899,24,17,4,3,2,1,106,658,93,29,19,24,12,5,8,2,1,106,729,98,38,31
1,22,0,7,2,1,106,696,113,39,31,24,10,460899,24,17,7,9,2,1,106,701,100,40,17,24,17,4,3,2,1,106,658,93,29,19
0,23,1,2,2,1,106,790,98,31,22,24,4,460899,24,10,0,7,2,1,106,696,113,39,31,24,17,7,9,2,1,106,701,100,40,17
0,24,0,3,2,1,107,677,108,31,26,24,4,460899,24,4,1,2,2,1,106,790,98,31,22,24,10,0,7,2,1,106,696,113,39,31
0,25,0,3,2,1,107,616,75,50,55,24,3,460899,24,4,0,3,2,1,107,677,108,31,26,24,4,1,2,2,1,106,790,98,31,22
0,26,0,1,2,1,107,601,76,32,27,24,2,460899,24,3,0,3,2,1,107,616,75,50,55,24,4,0,3,2,1,107,677,108,31,26
1,27,0,2,2,1,107,599,128,33,27,24,4,460899,24,2,0,1,2,1,107,601,76,32,27,24,3,0,3,2,1,107,616,75,50,55
0,28,1,1,2,1,107,583,81,43,26,24,3,460899,24,4,0,2,2,1,107,599,128,33,27,24,2,0,1,2,1,107,601,76,32,27
0,29,0,1,2,1,107,591,76,43,28,24,3,460899,24,3,1,1,2,1,107,583,81,43,26,24,4,0,2,2,1,107,599,128,33,27
0,30,0,0,2,1,107,601,86,27,33,24,1,460899,24,3,0,1,2,1,107,591,76,43,28,24,3,1,1,2,1,107,583,81,43,26
0,31,0,3,2,1,112,641,97,29,14,24,0,460899,24,1,0,0,2,1,107,601,86,27,33,24,3,0,1,2,1,107,591,76,43,28
3,32,0,0,2,1,112,670,106,34,25,24,0,460899,24,0,0,3,2,1,112,641,97,29,14,24,1,0,0,2,1,107,601,86,27,33
2,33,3,3,2,1,112,699,108,20,36,24,8,460899,24,0,0,0,2,1,112,670,106,34,25,24,0,0,3,2,1,112,641,97,29,14
6,34,2,5,2,1,112,716,123,28,21,24,9,460899,24,8,3,3,2,1,112,699,108,20,36,24,0,0,0,2,1,112,670,106,34,25
3,35,6,3,2,1,112,750,112,14,28,24,11,460899,24,9,2,5,2,1,112,716,123,28,21,24,8,3,3,2,1,112,699,108,20,36
2,36,3,3,2,1,110,713,141,27,33,24,9,460899,24,11,6,3,2,1,112,750,112,14,28,24,9,2,5,2,1,112,716,123,28,21
4,37,2,0,2,1,110,748,125,34,22,24,8,460899,24,9,3,3,2,1,110,713,141,27,33,24,11,6,3,2,1,112,750,112,14,28
4,38,4,1,2,1,110,766,133,27,51,24,11,460899,24,8,2,0,2,1,110,748,125,34,22,24,9,3,3,2,1,110,713,141,27,33
6,39,4,4,2,1,110,782,173,47,22,24,7,460899,24,11,4,1,2,1,110,766,133,27,51,24,8,2,0,2,1,110,748,125,34,22
0,40,6,7,2,1,110,786,129,47,40,24,20,460899,24,7,4,4,2,1,110,782,173,47,22,24,11,4,1,2,1,110,766,133,27,51
3,41,0,11,2,1,110,825,116,84,25,24,43,460899,24,20,6,7,2,1,110,786,129,47,40,24,7,4,4,2,1,110,782,173,47,22
5,42,3,20,2,1,106,933,222,76,54,24,51,460899,24,43,0,11,2,1,110,825,116,84,25,24,20,6,7,2,1,110,786,129,47,40
3,43,5,14,2,1,106,911,244,65,35,24,72,460899,24,51,3,20,2,1,106,933,222,76,54,24,43,0,11,2,1,110,825,116,84,25
5,44,3,23,1,1,106,1030,243,91,68,24,101,460899,24,72,5,14,2,1,106,911,244,65,35,24,51,3,20,2,1,106,933,222,76,54
4,45,5,25,1,1,106,1051,288,103,55,24,102,460899,24,101,3,23,1,1,106,1030,243,91,68,24,72,5,14,2,1,106,911,244,65,35
90,46,4,30,1,1,106,1002,322,85,91,24,132,460899,24,102,5,25,1,1,106,1051,288,103,55,24,101,3,23,1,1,106,1030,243,91,68
191,47,90,35,1,1,106,1009,336,139,94,24,259,460899,24,132,4,30,1,1,106,1002,322,85,91,24,102,5,25,1,1,106,1051,288,103,55
229,48,191,54,1,1,94,978,374,121,69,24,408,460899,24,259,90,35,1,1,106,1009,336,139,94,24,132,4,30,1,1,106,1002,322,85,91
254,49,229,66,1,1,94,971,339,115,82,24,424,460899,24,408,191,54,1,1,94,978,374,121,69,24,259,90,35,1,1,106,1009,336,139,94
3,5,0,6,2,1,100,703,75,33,17,25,13,244767,25,20,6,9,2,1,102,661,83,44,20,25,25,3,9,2,1,102,762,79,30,25
6,6,3,7,2,1,100,747,68,23,8,25,17,244767,25,13,0,6,2,1,100,703,75,33,17,25,20,6,9,2,1,102,661,83,44,20
1,7,6,3,2,1,108,714,78,28,14,25,16,244767,25,17,3,7,2,1,100,747,68,23,8,25,13,0,6,2,1,100,703,75,33,17
0,8,1,8,2,1,108,621,58,30,15,25,17,244767,25,16,6,3,2,1,108,714,78,28,14,25,17,3,7,2,1,100,747,68,23,8
1,9,0,6,2,1,108,601,100,28,16,25,13,244767,25,17,1,8,2,1,108,621,58,30,15,25,16,6,3,2,1,108,714,78,28,14
1,10,1,7,2,0,108,569,70,21,21,25,12,244767,25,13,0,6,2,1,108,601,100,28,16,25,17,1,8,2,1,108,621,58,30,15
2,11,1,1,2,0,108,566,50,40,22,25,10,244767,25,12,1,7,2,0,108,569,70,21,21,25,13,0,6,2,1,108,601,100,28,16
0,12,2,6,2,0,108,479,64,30,16,25,7,244767,25,10,1,1,2,0,108,566,50,40,22,25,12,1,7,2,0,108,569,70,21,21
0,13,0,0,2,0,108,494,41,14,12,25,9,244767,25,7,2,6,2,0,108,479,64,30,16,25,10,1,1,2,0,108,566,50,40,22
1,14,0,1,2,0,108,459,23,12,18,25,4,244767,25,9,0,0,2,0,108,494,41,14,12,25,7,2,6,2,0,108,479,64,30,16
6,15,1,1,2,0,108,494,32,18,9,25,10,244767,25,4,0,1,2,0,108,459,23,12,18,25,9,0,0,2,0,108,494,41,14,12
4,16,6,1,2,0,108,403,38,19,13,25,9,244767,25,10,1,1,2,0,108,494,32,18,9,25,4,0,1,2,0,108,459,23,12,18
0,17,4,1,2,1,108,336,38,14,20,25,7,244767,25,9,6,1,2,0,108,403,38,19,13,25,10,1,1,2,0,108,494,32,18,9
0,18,0,0,2,0,106,303,38,16,19,25,4,244767,25,7,4,1,2,1,108,336,38,14,20,25,9,6,1,2,0,108,403,38,19,13
0,19,0,0,2,1,106,397,33,14,9,25,2,244767,25,4,0,0,2,0,106,303,38,16,19,25,7,4,1,2,1,108,336,38,14,20
6,20,0,0,2,1,106,340,46,18,13,25,3,244767,25,2,0,0,2,1,106,397,33,14,9,25,4,0,0,2,0,106,303,38,16,19
3,21,6,0,2,1,106,313,24,8,18,25,8,244767,25,3,0,0,2,1,106,340,46,18,13,25,2,0,0,2,1,106,397,33,14,9
2,22,3,0,2,1,106,259,21,12,6,25,4,244767,25,8,6,0,2,1,106,313,24,8,18,25,3,0,0,2,1,106,340,46,18,13
3,23,2,1,2,1,106,326,12,20,8,25,4,244767,25,4,3,0,2,1,106,259,21,12,6,25,8,6,0,2,1,106,313,24,8,18
0,24,3,1,2,1,107,267,26,18,9,25,3,244767,25,4,2,1,2,1,106,326,12,20,8,25,4,3,0,2,1,106,259,21,12,6
0,25,0,0,2,1,107,264,29,9,11,25,2,244767,25,3,3,1,2,1,107,267,26,18,9,25,4,2,1,2,1,106,326,12,20,8
0,26,0,0,2,1,107,214,42,14,13,25,1,244767,25,2,0,0,2,1,107,264,29,9,11,25,3,3,1,2,1,107,267,26,18,9
0,27,0,1,2,1,107,283,47,15,14,25,0,244767,25,1,0,0,2,1,107,214,42,14,13,25,2,0,0,2,1,107,264,29,9,11
0,28,0,1,2,1,107,308,33,13,19,25,1,244767,25,0,0,1,2,1,107,283,47,15,14,25,1,0,0,2,1,107,214,42,14,13
8,29,0,0,2,1,107,209,28,16,15,25,0,244767,25,1,0,1,2,1,107,308,33,13,19,25,0,0,1,2,1,107,283,47,15,14
2,30,8,1,2,1,107,198,18,10,15,25,8,244767,25,0,0,0,2,1,107,209,28,16,15,25,1,0,1,2,1,107,308,33,13,19
2,31,2,0,2,1,112,286,17,8,2,25,6,244767,25,8,8,1,2,1,107,198,18,10,15,25,0,0,0,2,1,107,209,28,16,15
0,32,2,0,2,1,112,262,31,13,8,25,3,244767,25,6,2,0,2,1,112,286,17,8,2,25,8,8,1,2,1,107,198,18,10,15
0,33,0,0,2,1,112,229,26,8,18,25,2,244767,25,3,2,0,2,1,112,262,31,13,8,25,6,2,0,2,1,112,286,17,8,2
0,34,0,0,2,1,112,271,32,27,12,25,0,244767,25,2,0,0,2,1,112,229,26,8,18,25,3,2,0,2,1,112,262,31,13,8
0,35,0,2,2,1,112,297,35,21,13,25,0,244767,25,0,0,0,2,1,112,271,32,27,12,25,2,0,0,2,1,112,229,26,8,18
0,36,0,0,2,1,110,224,23,12,9,25,0,244767,25,0,0,2,2,1,112,297,35,21,13,25,0,0,0,2,1,112,271,32,27,12
1,37,0,1,2,1,110,318,21,10,24,25,1,244767,25,0,0,0,2,1,110,224,23,12,9,25,0,0,2,2,1,112,297,35,21,13
4,38,1,0,2,1,110,334,29,21,11,25,5,244767,25,1,0,1,2,1,110,318,21,10,24,25,0,0,0,2,1,110,224,23,12,9
2,39,4,2,2,1,110,391,48,22,13,25,5,244767,25,5,1,0,2,1,110,334,29,21,11,25,1,0,1,2,1,110,318,21,10,24
3,40,2,2,2,1,110,427,65,19,23,25,6,244767,25,5,4,2,2,1,110,391,48,22,13,25,5,1,0,2,1,110,334,29,21,11
0,41,3,5,2,1,110,421,47,11,14,25,15,244767,25,6,2,2,2,1,110,427,65,19,23,25,5,4,2,2,1,110,391,48,22,13
0,42,0,3,2,1,106,411,61,14,29,25,8,244767,25,15,3,5,2,1,110,421,47,11,14,25,6,2,2,2,1,110,427,65,19,23
0,43,0,2,2,1,106,634,54,29,31,25,18,244767,25,8,0,3,2,1,106,411,61,14,29,25,15,3,5,2,1,110,421,47,11,14
0,44,0,9,1,1,106,612,72,32,36,25,24,244767,25,18,0,2,2,1,106,634,54,29,31,25,8,0,3,2,1,106,411,61,14,29
0,45,0,2,1,1,106,744,125,33,38,25,26,244767,25,24,0,9,1,1,106,612,72,32,36,25,18,0,2,2,1,106,634,54,29,31
2,46,0,5,1,1,106,737,109,37,36,25,37,244767,25,26,0,2,1,1,106,744,125,33,38,25,24,0,9,1,1,106,612,72,32,36
1,47,2,9,1,1,106,863,158,49,29,25,60,244767,25,37,0,5,1,1,106,737,109,37,36,25,26,0,2,1,1,106,744,125,33,38
2,48,1,8,1,1,94,888,155,59,46,25,65,244767,25,60,2,9,1,1,106,863,158,49,29,25,37,0,5,1,1,106,737,109,37,36
1,49,2,8,1,1,94,842,218,45,27,25,65,244767,25,65,1,8,1,1,94,888,155,59,46,25,60,2,9,1,1,106,863,158,49,29
0,5,1,7,2,1,100,279,36,14,19,26,3,76526,26,7,1,6,2,1,102,305,26,11,6,26,6,2,8,2,1,102,257,43,7,16
0,6,0,6,2,1,100,253,33,6,2,26,0,76526,26,3,1,7,2,1,100,279,36,14,19,26,7,1,6,2,1,102,305,26,11,6
0,7,0,7,2,1,108,269,22,4,8,26,1,76526,26,0,0,6,2,1,100,253,33,6,2,26,3,1,7,2,1,100,279,36,14,19
1,8,0,9,2,1,108,273,21,6,5,26,2,76526,26,1,0,7,2,1,108,269,22,4,8,26,0,0,6,2,1,100,253,33,6,2
0,9,1,6,2,1,108,256,34,15,6,26,2,76526,26,2,0,9,2,1,108,273,21,6,5,26,1,0,7,2,1,108,269,22,4,8
2,10,0,6,2,0,108,204,32,13,16,26,1,76526,26,2,1,6,2,1,108,256,34,15,6,26,2,0,9,2,1,108,273,21,6,5
1,11,2,2,2,0,108,193,19,3,5,26,3,76526,26,1,0,6,2,0,108,204,32,13,16,26,2,1,6,2,1,108,256,34,15,6
0,12,1,5,2,0,108,193,18,2,9,26,1,76526,26,3,2,2,2,0,108,193,19,3,5,26,1,0,6,2,0,108,204,32,13,16
0,13,0,4,2,0,108,197,26,7,10,26,1,76526,26,1,1,5,2,0,108,193,18,2,9,26,3,2,2,2,0,108,193,19,3,5
0,14,0,4,2,0,108,209,15,4,5,26,1,76526,26,1,0,4,2,0,108,197,26,7,10,26,1,1,5,2,0,108,193,18,2,9
1,15,0,2,2,0,108,183,19,6,0,26,1,76526,26,1,0,4,2,0,108,209,15,4,5,26,1,0,4,2,0,108,197,26,7,10
0,16,1,4,2,0,108,221,23,8,5,26,1,76526,26,1,0,2,2,0,108,183,19,6,0,26,1,0,4,2,0,108,209,15,4,5
0,17,0,2,2,1,108,156,21,10,2,26,2,76526,26,1,1,4,2,0,108,221,23,8,5,26,1,0,2,2,0,108,183,19,6,0
0,18,0,4,2,0,106,196,18,10,7,26,2,76526,26,2,0,2,2,1,108,156,21,10,2,26,1,1,4,2,0,108,221,23,8,5
0,19,0,3,2,1,106,182,45,6,2,26,0,76526,26,2,0,4,2,0,106,196,18,10,7,26,2,0,2,2,1,108,156,21,10,2
1,20,0,1,2,1,106,145,25,5,4,26,0,76526,26,0,0,3,2,1,106,182,45,6,2,26,2,0,4,2,0,106,196,18,10,7
0,21,1,0,2,1,106,149,26,4,7,26,2,76526,26,0,0,1,2,1,106,145,25,5,4,26,0,0,3,2,1,106,182,45,6,2
0,22,0,1,2,1,106,183,18,6,6,26,1,76526,26,2,1,0,2,1,106,149,26,4,7,26,0,0,1,2,1,106,145,25,5,4
0,23,0,0,2,1,106,118,26,3,9,26,0,76526,26,1,0,1,2,1,106,183,18,6,6,26,2,1,0,2,1,106,149,26,4,7
