area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,weather,temperature,pm25,lv1,lv2,lv3,lv4
18,37,06:00:00==>06:10:00,126907,2,2,1,1,2,1,110,263,30,12,6
18,38,06:10:00==>06:20:00,126907,0,0,NaN,1,2,1,110,249,31,16,23
18,39,06:20:00==>06:30:00,126907,3,1,0.3333333333333333,1,2,1,110,226,43,16,22
18,40,06:30:00==>06:40:00,126907,7,1,0.14285714285714285,0,2,1,110,299,27,15,10
18,41,06:40:00==>06:50:00,126907,10,2,0.2,2,2,1,106,370,53,14,25
18,42,06:50:00==>07:00:00,126907,12,0,0,2,2,1,106,397,54,20,19
18,43,07:00:00==>07:10:00,126907,8,0,0,6,1,1,106,403,59,24,28
18,44,07:10:00==>07:20:00,126907,12,0,0,2,1,1,106,401,62,10,32
18,45,07:20:00==>07:30:00,126907,11,0,0,3,1,1,106,433,106,20,19
18,46,07:30:00==>07:40:00,126907,16,0,0,4,1,1,106,422,94,36,32
18,47,07:40:00==>07:50:00,126907,24,2,0.08333333333333333,3,1,1,94,515,111,27,12
18,48,07:50:00==>08:00:00,126907,22,1,0.045454545454545456,4,1,1,94,477,138,31,28
18,49,08:00:00==>08:10:00,126907,27,7,0.25925925925925924,4,,,,437,100,42,25
18,50,08:10:00==>08:20:00,126907,19,4,0.21052631578947367,4,,,,450,102,30,22
18,51,08:20:00==>08:30:00,126907,24,3,0.125,4,2,1,94,459,82,39,18
18,52,08:30:00==>08:40:00,126907,10,1,0.1,3,,,,476,82,27,34
18,53,08:40:00==>08:50:00,126907,22,4,0.18181818181818182,1,2,1,82,451,71,20,27
18,54,08:50:00==>09:00:00,126907,19,5,0.2631578947368421,3,,,,467,72,24,24
18,55,09:00:00==>09:10:00,126907,13,1,0.07692307692307693,3,2,2,82,473,92,18,20
18,56,09:10:00==>09:20:00,126907,13,1,0.07692307692307693,3,,,,458,76,18,22
18,57,09:20:00==>09:30:00,126907,13,1,0.07692307692307693,3,,,,435,60,23,20
18,58,09:30:00==>09:40:00,126907,11,2,0.18181818181818182,5,2,2,82,409,45,14,22
18,59,09:40:00==>09:50:00,126907,11,4,0.36363636363636365,11,,,,448,67,21,27
18,60,09:50:00==>10:00:00,126907,13,4,0.3076923076923077,6,,,,412,73,13,30
18,61,10:00:00==>10:10:00,126907,14,9,0.6428571428571429,4,,,,438,62,11,11
18,62,10:10:00==>10:20:00,126907,14,8,0.5714285714285714,7,,,,408,59,21,12
18,63,10:20:00==>10:30:00,126907,6,1,0.16666666666666666,2,,,,418,60,12,15
18,64,10:30:00==>10:40:00,126907,8,3,0.375,5,,,,436,47,19,14
18,65,10:40:00==>10:50:00,126907,9,4,0.4444444444444444,2,,,,384,55,13,10
18,66,10:50:00==>11:00:00,126907,8,6,0.75,2,,,,393,33,22,22
18,67,11:00:00==>11:10:00,126907,15,5,0.3333333333333333,2,,,,416,59,19,15
18,68,11:10:00==>11:20:00,126907,7,3,0.42857142857142855,2,,,,406,68,23,27
18,69,11:20:00==>11:30:00,126907,10,3,0.3,1,,,,409,65,20,12
18,70,11:30:00==>11:40:00,126907,11,2,0.18181818181818182,2,,,,476,47,14,22
18,71,11:40:00==>11:50:00,126907,8,4,0.5,6,,,,486,73,17,18
18,72,11:50:00==>12:00:00,126907,11,1,0.09090909090909091,3,,,,436,54,21,28
18,73,12:00:00==>12:10:00,126907,12,2,0.16666666666666666,0,,,,421,56,22,14
18,74,12:10:00==>12:20:00,126907,12,3,0.25,3,,,,426,63,17,24
18,75,12:20:00==>12:30:00,126907,6,2,0.3333333333333333,4,,,,409,61,29,24
18,76,12:30:00==>12:40:00,126907,11,5,0.45454545454545453,5,,,,427,43,17,12
18,77,12:40:00==>12:50:00,126907,9,2,0.2222222222222222,3,,,,445,61,16,24
18,78,12:50:00==>13:00:00,126907,9,2,0.2222222222222222,9,,,,390,50,16,20
18,79,13:00:00==>13:10:00,126907,15,5,0.3333333333333333,5,,,,422,63,5,13
18,80,13:10:00==>13:20:00,126907,12,7,0.5833333333333334,6,,,,395,50,19,14
18,81,13:20:00==>13:30:00,126907,11,2,0.18181818181818182,3,,,,419,49,18,15
18,82,13:30:00==>13:40:00,126907,6,2,0.3333333333333333,10,,,,406,62,24,17
18,83,13:40:00==>13:50:00,126907,9,3,0.3333333333333333,2,,,,412,55,32,27
18,84,13:50:00==>14:00:00,126907,17,12,0.7058823529411765,7,,,,383,63,13,14
18,85,14:00:00==>14:10:00,126907,6,3,0.5,4,,,,421,47,24,15
18,86,14:10:00==>14:20:00,126907,12,3,0.25,12,,,,439,62,19,9
18,87,14:20:00==>14:30:00,126907,9,2,0.2222222222222222,6,,,,402,47,13,17
18,88,14:30:00==>14:40:00,126907,4,0,0,6,,,,425,81,9,14
18,89,14:40:00==>14:50:00,126907,8,0,0,7,,,,392,54,11,16
18,90,14:50:00==>15:00:00,126907,5,0,0,7,,,,464,73,16,9
18,91,15:00:00==>15:10:00,126907,12,4,0.3333333333333333,5,,,,393,55,15,11
18,92,15:10:00==>15:20:00,126907,16,6,0.375,10,,,,494,57,25,13
18,93,15:20:00==>15:30:00,126907,9,1,0.1111111111111111,6,,,,479,71,16,17
18,94,15:30:00==>15:40:00,126907,13,1,0.07692307692307693,14,,,,450,76,20,20
18,95,15:40:00==>15:50:00,126907,8,0,0,10,,,,387,60,17,20
18,96,15:50:00==>16:00:00,126907,10,0,0,6,,,,450,88,23,25
18,97,16:00:00==>16:10:00,126907,10,1,0.1,5,,,,470,83,31,16
18,98,16:10:00==>16:20:00,126907,5,0,0,9,,,,512,79,30,27
18,99,16:20:00==>16:30:00,126907,9,0,0,10,,,,470,112,31,20
18,100,16:30:00==>16:40:00,126907,19,3,0.15789473684210525,7,,,,474,100,22,19
18,101,16:40:00==>16:50:00,126907,17,5,0.29411764705882354,9,,,,544,99,21,34
18,102,16:50:00==>17:00:00,126907,18,1,0.05555555555555555,17,,,,524,122,26,31
18,103,17:00:00==>17:10:00,126907,15,3,0.2,10,,,,468,103,31,26
18,104,17:10:00==>17:20:00,126907,12,1,0.08333333333333333,14,,,,524,122,48,26
18,105,17:20:00==>17:30:00,126907,20,8,0.4,12,,,,518,99,50,23
18,106,17:30:00==>17:40:00,126907,24,8,0.3333333333333333,14,,,,439,100,36,20
18,107,17:40:00==>17:50:00,126907,17,2,0.11764705882352941,7,,,,519,121,35,20
18,108,17:50:00==>18:00:00,126907,13,1,0.07692307692307693,4,,,,468,99,34,19
18,109,18:00:00==>18:10:00,126907,12,0,0,8,,,,539,136,44,26
18,110,18:10:00==>18:20:00,126907,7,0,0,10,,,,472,128,27,19
18,111,18:20:00==>18:30:00,126907,12,0,0,8,,,,,,,
18,112,18:30:00==>18:40:00,126907,10,0,0,5,,,,,,,
18,113,18:40:00==>18:50:00,126907,10,3,0.3,9,,,,,,,
18,114,18:50:00==>19:00:00,126907,11,0,0,7,,,,,,,
18,115,19:00:00==>19:10:00,126907,6,0,0,9,,,,,,,
18,116,19:10:00==>19:20:00,126907,12,2,0.16666666666666666,6,,,,,,,
18,117,19:20:00==>19:30:00,126907,8,2,0.25,15,,,,,,,
18,118,19:30:00==>19:40:00,126907,9,0,0,9,,,,,,,
18,119,19:40:00==>19:50:00,126907,9,4,0.4444444444444444,8,,,,,,,
18,120,19:50:00==>20:00:00,126907,9,3,0.3333333333333333,9,,,,,,,
18,121,20:00:00==>20:10:00,126907,15,1,0.06666666666666667,5,,,,,,,
18,122,20:10:00==>20:20:00,126907,8,1,0.125,8,,,,,,,
18,123,20:20:00==>20:30:00,126907,10,2,0.2,8,,,,,,,
18,124,20:30:00==>20:40:00,126907,12,2,0.16666666666666666,10,,,,,,,
18,125,20:40:00==>20:50:00,126907,8,0,0,16,,,,378,49,15,6
18,126,20:50:00==>21:00:00,126907,8,1,0.125,14,,,,522,62,16,16
18,127,21:00:00==>21:10:00,126907,6,0,0,7,,,,477,60,30,23
18,128,21:10:00==>21:20:00,126907,7,1,0.14285714285714285,4,,,,501,89,23,30
18,129,21:20:00==>21:30:00,126907,8,0,0,8,,,,,,,
18,130,21:30:00==>21:40:00,126907,5,1,0.2,4,,,,,,,
18,131,21:40:00==>21:50:00,126907,11,4,0.36363636363636365,10,,,,,,,
18,132,21:50:00==>22:00:00,126907,7,2,0.2857142857142857,6,,,,,,,
18,133,22:00:00==>22:10:00,126907,6,2,0.3333333333333333,2,,,,,,,
18,134,22:10:00==>22:20:00,126907,6,0,0,4,,,,,,,
18,135,22:20:00==>22:30:00,126907,4,2,0.5,5,,,,,,,
18,136,22:30:00==>22:40:00,126907,7,2,0.2857142857142857,5,,,,,,,
18,137,22:40:00==>22:50:00,126907,4,0,0,7,,,,,,,
18,138,22:50:00==>23:00:00,126907,5,0,0,3,,,,417,64,17,8
18,139,23:00:00==>23:10:00,126907,1,0,0,1,,,,415,55,19,12
18,140,23:10:00==>23:20:00,126907,5,2,0.4,5,,,,446,71,10,15
18,141,23:20:00==>23:30:00,126907,0,0,NaN,8,,,,439,74,13,12
18,142,23:30:00==>23:40:00,126907,6,1,0.16666666666666666,1,,,,418,47,11,13
18,143,23:40:00==>23:50:00,126907,3,1,0.3333333333333333,1,,,,485,55,28,28
18,144,23:50:00==>00:00:00,126907,2,0,0,2,,,,391,35,12,9
19,1,00:00:00==>00:10:00,232068,29,2,0.06896551724137931,16,,,,,,,
19,2,00:10:00==>00:20:00,232068,28,1,0.03571428571428571,15,2,1,102,805,77,27,21
19,3,00:20:00==>00:30:00,232068,19,2,0.10526315789473684,14,2,1,102,844,66,19,8
19,4,00:30:00==>00:40:00,232068,14,0,0,16,2,1,100,858,62,21,12
19,5,00:40:00==>00:50:00,232068,13,0,0,10,2,1,100,822,52,28,18
19,6,00:50:00==>01:00:00,232068,21,0,0,12,2,1,108,800,86,33,23
19,7,01:00:00==>01:10:00,232068,15,0,0,19,2,1,108,739,79,31,16
19,8,01:10:00==>01:20:00,232068,12,2,0.16666666666666666,17,2,1,108,819,81,28,16
19,9,01:20:00==>01:30:00,232068,15,0,0,8,2,0,108,704,67,13,16
19,10,01:30:00==>01:40:00,232068,7,0,0,8,2,0,108,754,58,21,10
19,11,01:40:00==>01:50:00,232068,10,0,0,4,2,0,108,662,68,29,18
19,12,01:50:00==>02:00:00,232068,7,0,0,7,2,0,108,762,57,12,14
19,13,02:00:00==>02:10:00,232068,14,1,0.07142857142857142,9,2,0,108,667,37,15,14
19,14,02:10:00==>02:20:00,232068,5,1,0.2,6,2,0,108,715,60,27,21
19,15,02:20:00==>02:30:00,232068,11,1,0.09090909090909091,6,2,0,108,585,43,22,5
19,16,02:30:00==>02:40:00,232068,9,1,0.1111111111111111,6,2,1,108,548,53,22,8
19,17,02:40:00==>02:50:00,232068,7,0,0,6,2,0,106,608,60,16,12
19,18,02:50:00==>03:00:00,232068,6,0,0,4,2,1,106,615,46,14,10
19,19,03:00:00==>03:10:00,232068,3,1,0.3333333333333333,3,2,1,106,528,53,16,9
19,20,03:10:00==>03:20:00,232068,5,0,0,3,2,1,106,551,36,13,0
19,21,03:20:00==>03:30:00,232068,3,0,0,3,2,1,106,590,45,18,17
19,22,03:30:00==>03:40:00,232068,9,2,0.2222222222222222,4,2,1,106,590,39,16,7
19,23,03:40:00==>03:50:00,232068,5,1,0.2,1,2,1,107,497,30,18,11
19,24,03:50:00==>04:00:00,232068,3,1,0.3333333333333333,3,2,1,107,498,24,33,14
19,25,04:00:00==>04:10:00,232068,5,1,0.2,0,2,1,107,512,20,11,12
19,26,04:10:00==>04:20:00,232068,7,3,0.42857142857142855,3,2,1,107,459,23,12,7
19,27,04:20:00==>04:30:00,232068,2,1,0.5,1,2,1,107,533,28,32,9
19,28,04:30:00==>04:40:00,232068,1,0,0,2,2,1,107,458,32,13,13
19,29,04:40:00==>04:50:00,232068,6,4,0.6666666666666666,3,2,1,107,467,31,14,22
19,30,04:50:00==>05:00:00,232068,5,2,0.4,1,2,1,112,400,34,11,9
19,31,05:00:00==>05:10:00,232068,2,1,0.5,1,2,1,112,479,31,10,16
19,32,05:10:00==>05:20:00,232068,1,1,1,1,2,1,112,540,24,12,14
19,33,05:20:00==>05:30:00,232068,5,1,0.2,2,2,1,112,411,41,22,9
19,34,05:30:00==>05:40:00,232068,4,0,0,1,2,1,112,500,45,14,24
19,35,05:40:00==>05:50:00,232068,6,0,0,0,2,1,110,554,46,15,19
19,36,05:50:00==>06:00:00,232068,2,1,0.5,4,2,1,110,533,42,13,6
19,37,06:00:00==>06:10:00,232068,5,3,0.6,3,2,1,110,503,43,11,15
19,38,06:10:00==>06:20:00,232068,10,2,0.2,3,2,1,110,549,37,9,18
19,39,06:20:00==>06:30:00,232068,12,6,0.5,3,2,1,110,563,35,21,8
19,40,06:30:00==>06:40:00,232068,23,0,0,4,2,1,110,727,37,12,11
19,41,06:40:00==>06:50:00,232068,15,0,0,8,2,1,106,753,62,25,13
19,42,06:50:00==>07:00:00,232068,17,0,0,4,2,1,106,828,118,28,23
19,43,07:00:00==>07:10:00,232068,43,0,0,25,1,1,106,907,104,34,23
19,44,07:10:00==>07:20:00,232068,47,2,0.0425531914893617,21,1,1,106,902,118,32,28
19,45,07:20:00==>07:30:00,232068,71,4,0.056338028169014086,43,1,1,106,1000,140,39,21
19,46,07:30:00==>07:40:00,232068,76,2,0.02631578947368421,44,1,1,106,1001,138,38,23
19,47,07:40:00==>07:50:00,232068,95,5,0.05263157894736842,46,1,1,94,1031,155,61,32
19,48,07:50:00==>08:00:00,232068,99,6,0.06060606060606061,57,1,1,94,1079,150,62,43
19,49,08:00:00==>08:10:00,232068,141,20,0.14184397163120568,71,,,,1010,163,73,32
19,50,08:10:00==>08:20:00,232068,152,38,0.25,84,,,,1101,146,56,30
19,51,08:20:00==>08:30:00,232068,162,37,0.22839506172839505,87,2,1,94,1102,156,67,27
19,52,08:30:00==>08:40:00,232068,172,46,0.26744186046511625,87,,,,1022,190,42,29
19,53,08:40:00==>08:50:00,232068,141,36,0.2553191489361702,77,2,1,82,1033,176,50,28
19,54,08:50:00==>09:00:00,232068,94,4,0.0425531914893617,65,,,,1005,168,34,24
19,55,09:00:00==>09:10:00,232068,77,3,0.03896103896103896,51,2,2,82,1056,160,36,31
19,56,09:10:00==>09:20:00,232068,74,2,0.02702702702702703,48,,,,1035,155,39,33
19,57,09:20:00==>09:30:00,232068,52,0,0,47,,,,1042,124,44,31
19,58,09:30:00==>09:40:00,232068,64,4,0.0625,32,2,2,82,1045,132,29,24
19,59,09:40:00==>09:50:00,232068,64,6,0.09375,28,,,,1006,122,48,17
19,60,09:50:00==>10:00:00,232068,48,4,0.08333333333333333,21,,,,1053,122,44,32
19,61,10:00:00==>10:10:00,232068,43,3,0.06976744186046512,19,,,,1047,118,21,34
19,62,10:10:00==>10:20:00,232068,29,3,0.10344827586206896,39,,,,1041,120,28,31
19,63,10:20:00==>10:30:00,232068,53,6,0.11320754716981132,30,,,,1032,122,33,23
19,64,10:30:00==>10:40:00,232068,43,6,0.13953488372093023,35,,,,1022,117,52,23
19,65,10:40:00==>10:50:00,232068,44,3,0.06818181818181818,29,,,,1022,106,42,29
19,66,10:50:00==>11:00:00,232068,43,5,0.11627906976744186,34,,,,1051,109,36,26
19,67,11:00:00==>11:10:00,232068,51,3,0.058823529411764705,30,,,,1022,87,34,19
19,68,11:10:00==>11:20:00,232068,47,2,0.0425531914893617,25,,,,1095,130,31,32
19,69,11:20:00==>11:30:00,232068,50,6,0.12,35,,,,1042,118,37,19
19,70,11:30:00==>11:40:00,232068,69,17,0.2463768115942029,25,,,,969,116,33,22
19,71,11:40:00==>11:50:00,232068,51,7,0.13725490196078433,35,,,,1017,115,26,27
19,72,11:50:00==>12:00:00,232068,45,6,0.13333333333333333,33,,,,1010,114,37,30
19,73,12:00:00==>12:10:00,232068,46,2,0.043478260869565216,38,,,,1049,102,34,20
19,74,12:10:00==>12:20:00,232068,52,1,0.019230769230769232,28,,,,1007,113,39,43
19,75,12:20:00==>12:30:00,232068,47,0,0,23,,,,985,128,49,34
19,76,12:30:00==>12:40:00,232068,48,2,0.041666666666666664,39,,,,1041,134,55,35
19,77,12:40:00==>12:50:00,232068,46,0,0,42,,,,994,145,56,36
19,78,12:50:00==>13:00:00,232068,50,0,0,40,,,,997,138,55,25
19,79,13:00:00==>13:10:00,232068,38,1,0.02631578947368421,39,,,,1004,122,40,26
19,80,13:10:00==>13:20:00,232068,45,0,0,35,,,,1022,140,42,35
19,81,13:20:00==>13:30:00,232068,62,1,0.016129032258064516,52,,,,997,127,41,26
19,82,13:30:00==>13:40:00,232068,82,5,0.06097560975609756,42,,,,996,116,34,27
19,83,13:40:00==>13:50:00,232068,65,3,0.046153846153846156,31,,,,1015,118,50,29
19,84,13:50:00==>14:00:00,232068,66,3,0.045454545454545456,34,,,,1060,144,36,16
19,85,14:00:00==>14:10:00,232068,58,2,0.034482758620689655,45,,,,1048,107,42,35
19,86,14:10:00==>14:20:00,232068,48,1,0.020833333333333332,46,,,,998,119,40,22
19,87,14:20:00==>14:30:00,232068,57,1,0.017543859649122806,42,,,,942,118,34,28
19,88,14:30:00==>14:40:00,232068,59,3,0.05084745762711865,48,,,,973,132,45,36
19,89,14:40:00==>14:50:00,232068,41,1,0.024390243902439025,59,,,,1048,113,31,29
19,90,14:50:00==>15:00:00,232068,60,3,0.05,50,,,,999,149,41,43
19,91,15:00:00==>15:10:00,232068,64,0,0,49,,,,1015,154,42,48
19,92,15:10:00==>15:20:00,232068,55,1,0.01818181818181818,57,,,,1041,145,42,34
19,93,15:20:00==>15:30:00,232068,68,2,0.029411764705882353,50,,,,1004,133,47,28
19,94,15:30:00==>15:40:00,232068,52,0,0,55,,,,1005,132,41,32
19,95,15:40:00==>15:50:00,232068,55,1,0.01818181818181818,40,,,,974,140,49,23
19,96,15:50:00==>16:00:00,232068,58,1,0.017241379310344827,50,,,,983,157,55,29
19,97,16:00:00==>16:10:00,232068,86,4,0.046511627906976744,50,,,,1056,153,42,36
19,98,16:10:00==>16:20:00,232068,69,4,0.057971014492753624,55,,,,1056,177,63,31
19,99,16:20:00==>16:30:00,232068,77,2,0.025974025974025976,55,,,,1072,205,68,42
19,100,16:30:00==>16:40:00,232068,91,5,0.054945054945054944,68,,,,1058,165,43,40
19,101,16:40:00==>16:50:00,232068,75,2,0.02666666666666667,86,,,,1032,205,70,60
19,102,16:50:00==>17:00:00,232068,91,5,0.054945054945054944,85,,,,1032,182,59,26
19,103,17:00:00==>17:10:00,232068,153,7,0.0457516339869281,63,,,,1017,166,61,35
19,104,17:10:00==>17:20:00,232068,109,5,0.045871559633027525,75,,,,1004,228,79,49
19,105,17:20:00==>17:30:00,232068,98,5,0.05102040816326531,64,,,,921,204,101,27
19,106,17:30:00==>17:40:00,232068,151,27,0.17880794701986755,90,,,,952,236,97,46
19,107,17:40:00==>17:50:00,232068,152,36,0.23684210526315788,93,,,,966,223,108,39
19,108,17:50:00==>18:00:00,232068,113,13,0.11504424778761062,55,,,,979,211,101,45
19,109,18:00:00==>18:10:00,232068,136,16,0.11764705882352941,102,,,,957,240,87,54
19,110,18:10:00==>18:20:00,232068,106,12,0.11320754716981132,109,,,,1018,216,65,48
19,111,18:20:00==>18:30:00,232068,118,13,0.11016949152542373,86,,,,,,,
19,112,18:30:00==>18:40:00,232068,113,6,0.05309734513274336,95,,,,,,,
19,113,18:40:00==>18:50:00,232068,91,4,0.04395604395604396,68,,,,,,,
19,114,18:50:00==>19:00:00,232068,64,2,0.03125,51,,,,,,,
19,115,19:00:00==>19:10:00,232068,73,5,0.0684931506849315,47,,,,,,,
19,116,19:10:00==>19:20:00,232068,75,2,0.02666666666666667,49,,,,,,,
19,117,19:20:00==>19:30:00,232068,60,1,0.016666666666666666,44,,,,,,,
19,118,19:30:00==>19:40:00,232068,69,2,0.028985507246376812,46,,,,,,,
19,119,19:40:00==>19:50:00,232068,64,0,0,48,,,,,,,
19,120,19:50:00==>20:00:00,232068,51,1,0.0196078431372549,54,,,,,,,
19,121,20:00:00==>20:10:00,232068,87,6,0.06896551724137931,55,,,,,,,
19,122,20:10:00==>20:20:00,232068,79,2,0.02531645569620253,55,,,,,,,
19,123,20:20:00==>20:30:00,232068,81,0,0,49,,,,,,,
19,124,20:30:00==>20:40:00,232068,62,1,0.016129032258064516,54,,,,,,,
19,125,20:40:00==>20:50:00,232068,83,1,0.012048192771084338,41,,,,865,122,35,20
19,126,20:50:00==>21:00:00,232068,59,1,0.01694915254237288,53,,,,991,143,59,39
19,127,21:00:00==>21:10:00,232068,88,4,0.045454545454545456,72,,,,1025,187,60,52
19,128,21:10:00==>21:20:00,232068,73,2,0.0273972602739726,56,,,,986,182,43,56
19,129,21:20:00==>21:30:00,232068,72,1,0.013888888888888888,46,,,,,,,
19,130,21:30:00==>21:40:00,232068,49,4,0.08163265306122448,68,,,,,,,
19,131,21:40:00==>21:50:00,232068,57,0,0,45,,,,,,,
19,132,21:50:00==>22:00:00,232068,56,1,0.017857142857142856,47,,,,,,,
19,133,22:00:00==>22:10:00,232068,58,0,0,42,,,,,,,
19,134,22:10:00==>22:20:00,232068,55,2,0.03636363636363636,35,,,,,,,
19,135,22:20:00==>22:30:00,232068,37,1,0.02702702702702703,37,,,,,,,
19,136,22:30:00==>22:40:00,232068,61,3,0.04918032786885246,41,,,,,,,
19,137,22:40:00==>22:50:00,232068,35,1,0.02857142857142857,33,,,,,,,
19,138,22:50:00==>23:00:00,232068,44,4,0.09090909090909091,29,,,,1012,88,26,26
19,139,23:00:00==>23:10:00,232068,49,2,0.04081632653061224,24,,,,1089,121,55,22
19,140,23:10:00==>23:20:00,232068,30,2,0.06666666666666667,17,,,,1068,136,47,42
19,141,23:20:00==>23:30:00,232068,36,1,0.027777777777777776,20,,,,1035,112,48,36
19,142,23:30:00==>23:40:00,232068,19,0,0,28,,,,1069,108,49,33
19,143,23:40:00==>23:50:00,232068,27,2,0.07407407407407407,29,,,,1041,101,35,20
19,144,23:50:00==>00:00:00,232068,30,1,0.03333333333333333,18,,,,936,88,39,33
20,1,00:00:00==>00:10:00,238210,41,6,0.14634146341463414,18,,,,,,,
20,2,00:10:00==>00:20:00,238210,34,12,0.35294117647058826,21,2,1,102,803,107,27,10
20,3,00:20:00==>00:30:00,238210,23,3,0.13043478260869565,12,2,1,102,641,107,16,12
20,4,00:30:00==>00:40:00,238210,12,0,0,9,2,1,100,683,87,28,12
20,5,00:40:00==>00:50:00,238210,12,0,0,10,2,1,100,714,91,25,20
20,6,00:50:00==>01:00:00,238210,11,1,0.09090909090909091,5,2,1,108,663,75,28,23
20,7,01:00:00==>01:10:00,238210,12,3,0.25,9,2,1,108,682,76,21,21
20,8,01:10:00==>01:20:00,238210,8,2,0.25,9,2,1,108,614,72,29,16
20,9,01:20:00==>01:30:00,238210,10,1,0.1,9,2,0,108,619,101,15,25
20,10,01:30:00==>01:40:00,238210,9,2,0.2222222222222222,9,2,0,108,602,48,4,12
20,11,01:40:00==>01:50:00,238210,7,1,0.14285714285714285,0,2,0,108,628,53,12,6
20,12,01:50:00==>02:00:00,238210,8,0,0,5,2,0,108,560,52,5,17
20,13,02:00:00==>02:10:00,238210,2,0,0,4,2,0,108,539,44,26,9
20,14,02:10:00==>02:20:00,238210,7,0,0,3,2,0,108,523,35,12,15
20,15,02:20:00==>02:30:00,238210,5,0,0,3,2,0,108,471,53,6,9
20,16,02:30:00==>02:40:00,238210,7,0,0,5,2,1,108,502,48,18,5
20,17,02:40:00==>02:50:00,238210,1,0,0,5,2,0,106,510,69,13,6
20,18,02:50:00==>03:00:00,238210,2,0,0,0,2,1,106,471,41,11,9
20,19,03:00:00==>03:10:00,238210,2,0,0,1,2,1,106,431,30,20,10
20,20,03:10:00==>03:20:00,238210,5,2,0.4,5,2,1,106,353,17,9,4
20,21,03:20:00==>03:30:00,238210,4,0,0,2,2,1,106,330,35,2,19
20,22,03:30:00==>03:40:00,238210,3,1,0.3333333333333333,2,2,1,106,292,36,2,8
20,23,03:40:00==>03:50:00,238210,4,2,0.5,3,2,1,107,349,28,12,6
20,24,03:50:00==>04:00:00,238210,4,3,0.75,1,2,1,107,294,32,11,11
20,25,04:00:00==>04:10:00,238210,0,0,NaN,2,2,1,107,373,42,9,14
20,26,04:10:00==>04:20:00,238210,1,0,0,3,2,1,107,356,26,6,10
20,27,04:20:00==>04:30:00,238210,0,0,NaN,0,2,1,107,307,34,6,11
20,28,04:30:00==>04:40:00,238210,3,0,0,2,2,1,107,320,39,7,14
20,29,04:40:00==>04:50:00,238210,5,3,0.6,1,2,1,107,359,34,12,11
20,30,04:50:00==>05:00:00,238210,3,3,1,2,2,1,112,294,27,10,13
20,31,05:00:00==>05:10:00,238210,4,3,0.75,0,2,1,112,288,24,6,13
20,32,05:10:00==>05:20:00,238210,2,2,1,5,2,1,112,324,37,4,17
20,33,05:20:00==>05:30:00,238210,3,0,0,1,2,1,112,308,39,7,19
20,34,05:30:00==>05:40:00,238210,2,1,0.5,3,2,1,112,368,28,8,12
20,35,05:40:00==>05:50:00,238210,3,2,0.6666666666666666,4,2,1,110,394,49,18,20
20,36,05:50:00==>06:00:00,238210,2,0,0,5,2,1,110,460,40,27,14
20,37,06:00:00==>06:10:00,238210,4,1,0.25,2,2,1,110,381,67,11,10
20,38,06:10:00==>06:20:00,238210,6,4,0.6666666666666666,7,2,1,110,412,47,15,11
20,39,06:20:00==>06:30:00,238210,6,3,0.5,7,2,1,110,464,67,17,13
20,40,06:30:00==>06:40:00,238210,9,0,0,23,2,1,110,479,73,21,32
20,41,06:40:00==>06:50:00,238210,26,0,0,27,2,1,106,579,92,25,20
20,42,06:50:00==>07:00:00,238210,29,0,0,35,2,1,106,643,111,45,25
20,43,07:00:00==>07:10:00,238210,63,4,0.06349206349206349,59,1,1,106,788,139,45,25
20,44,07:10:00==>07:20:00,238210,65,1,0.015384615384615385,91,1,1,106,834,143,56,14
20,45,07:20:00==>07:30:00,238210,88,1,0.011363636363636364,153,1,1,106,866,208,64,27
20,46,07:30:00==>07:40:00,238210,125,3,0.024,196,1,1,106,933,217,68,25
20,47,07:40:00==>07:50:00,238210,200,20,0.1,277,1,1,94,902,265,67,44
20,48,07:50:00==>08:00:00,238210,250,39,0.156,441,1,1,94,1051,236,80,39
20,49,08:00:00==>08:10:00,238210,408,158,0.3872549019607843,639,,,,1051,239,67,32
20,50,08:10:00==>08:20:00,238210,423,203,0.4799054373522459,651,,,,995,229,73,46
20,51,08:20:00==>08:30:00,238210,344,109,0.3168604651162791,603,2,1,94,1025,282,80,38
20,52,08:30:00==>08:40:00,238210,422,148,0.35071090047393366,678,,,,1022,267,85,50
20,53,08:40:00==>08:50:00,238210,409,156,0.38141809290953543,701,2,1,82,996,279,101,48
20,54,08:50:00==>09:00:00,238210,295,49,0.16610169491525423,534,,,,1014,330,82,39
20,55,09:00:00==>09:10:00,238210,274,1,0.0036496350364963502,425,2,2,82,971,312,106,35
20,56,09:10:00==>09:20:00,238210,236,8,0.03389830508474576,362,,,,1071,270,76,51
20,57,09:20:00==>09:30:00,238210,138,1,0.007246376811594203,233,,,,1037,256,64,41
20,58,09:30:00==>09:40:00,238210,123,2,0.016260162601626018,210,2,2,82,977,241,77,52
20,59,09:40:00==>09:50:00,238210,105,4,0.0380952380952381,141,,,,1018,242,92,29
20,60,09:50:00==>10:00:00,238210,85,0,0,107,,,,1016,293,62,41
20,61,10:00:00==>10:10:00,238210,89,2,0.02247191011235955,95,,,,1026,254,80,42
20,62,10:10:00==>10:20:00,238210,73,1,0.0136986301369863,84,,,,1072,224,65,44
20,63,10:20:00==>10:30:00,238210,58,2,0.034482758620689655,76,,,,1069,233,55,49
20,64,10:30:00==>10:40:00,238210,68,5,0.07352941176470588,58,,,,1055,217,69,35
